#400 itens
#(N(-20,2), N(-20,2)) -> 1
#(N(20,2), N(20,2)) -> 2
#(N(-20,2), N(20,2)) -> 3
#(N(20,2), N(-20,2)) -> 4	
-17,85465166	19,45818898	3
-19,0546829	20,94609801	3
-22,06836506	22,72941251	3
-20,0323844	20,11570497	3
-18,61416838	20,74105684	3
-21,06696524	23,22475784	3
-20,22436287	18,11586012	3
-18,62322535	23,83816557	3
-21,28350498	22,41761354	3
-18,95223948	19,28245877	3
-20,55625313	20,39775882	3
-19,322325	20,77568503	3
-21,63085617	21,16431502	3
-20,33194218	17,55646927	3
-20,01214667	17,77306909	3
-21,26984968	20,33417789	3
-20,67061274	20,51507586	3
-21,19362608	18,57650461	3
-19,35488693	19,94412007	3
-16,684109	18,40641523	3
-23,09214479	20,32326903	3
-23,10277048	20,32161509	3
-20,48053975	20,62853136	3
-17,47672944	19,68742865	3
-19,59709845	19,11381869	3
-25,1002874	22,17148481	3
-18,44659978	20,18790358	3
-22,23134065	20,53420673	3
-20,70606029	19,54767555	3
-17,97506317	19,74262754	3
-18,12564838	22,47957383	3
-20,85553365	20,69470151	3
-19,76757303	19,65815882	3
-20,61062175	19,43046445	3
-18,12371241	20,25738073	3
-22,40820834	19,71751702	3
-18,54026092	20,18683637	3
-18,89762924	20,48223096	3
-18,9373691	16,58958985	3
-21,92022632	21,81150457	3
-20,87119383	19,15425329	3
-21,52453041	19,94638997	3
-19,05994242	22,85566233	3
-21,47932719	17,97488648	3
-22,33659912	19,49137321	3
-20,57673141	18,64960936	3
-21,77776588	18,30448509	3
-20,42204452	21,27805446	3
-22,31356902	21,07075929	3
-22,07107008	17,59963104	3
-17,82684228	18,69669554	3
-20,79077094	20,37105937	3
-25,09011588	19,28177377	3
-18,84831715	20,13103241	3
-20,37285017	18,78751032	3
-19,01735978	22,23230292	3
-21,2230976	22,43373492	3
-17,77932662	17,92184019	3
-23,03797478	21,47971567	3
-20,95225399	16,67256045	3
-25,05660784	17,87018584	3
-20,1287334	21,11729413	3
-19,74085286	20,63153875	3
-18,57166354	20,68794361	3
-20,10085332	18,25049159	3
-19,00845938	17,60691503	3
-19,1208989	20,53321329	3
-19,81298536	19,76620021	3
-19,99989394	18,24399226	3
-15,37010376	19,17040501	3
-20,62720539	18,28276624	3
-17,96716925	16,53687523	3
-18,893302	20,55099382	3
-18,71168807	21,32945208	3
-20,51462258	19,02427331	3
-22,27287131	17,83083501	3
-21,08928275	23,04423597	3
-21,95158436	19,92714319	3
-19,80552928	22,93511497	3
-20,04883343	19,9448975	3
-19,61776624	18,53402438	3
-18,23836961	19,02583277	3
-23,49768605	22,31362715	3
-22,85972102	22,47450441	3
-17,53488944	18,32991493	3
-20,45847462	19,48400311	3
-18,36928715	17,78632186	3
-24,34510967	19,97029649	3
-16,4508687	22,30962582	3
-21,19999592	21,85977502	3
-19,65627794	20,76573745	3
-19,5822906	21,68941512	3
-19,18345098	19,16822293	3
-19,81276296	20,51611603	3
22,37361638	-21,61524894	4
19,79803457	-17,74032404	4
20,16098886	-19,99406443	4
21,36613066	-17,76188331	4
19,52437187	-21,90838825	4
20,2739683	-21,13123122	4
19,27692412	-20,23037907	4
19,85074786	-21,48035847	4
21,01398756	-19,37714878	4
21,7051914	-21,24128729	4
20,89521637	-20,74675809	4
19,89613347	-19,31198906	4
20,62554871	-21,4674105	4
21,66110098	-20,52757044	4
18,86786073	-19,32677556	4
20,41869754	-20,23048909	4
16,6758859	-19,99019201	4
16,7585115	-18,31460798	4
19,44887012	-16,27643528	4
22,90656139	-18,21539902	4
18,503981	-19,79426675	4
19,10378344	-19,34987004	4
20,66295558	-19,35739071	4
19,43932405	-19,86189332	4
19,56290429	-23,47622501	4
20,33131301	-18,23675647	4
21,28619574	-18,9479625	4
18,10842439	-22,63138705	4
19,54352939	-18,59260286	4
20,75341634	-20,82806719	4
18,98804889	-18,43179061	4
22,45266183	-22,05861841	4
15,25006065	-20,81399271	4
21,40035702	-18,0208118	4
21,44524085	-20,52405723	4
21,96759954	-19,59541353	4
19,14510738	-22,09161758	4
20,60944757	-18,61577834	4
18,93426403	-19,27860111	4
20,6384069	-19,13239763	4
21,97971797	-20,86077389	4
21,34543655	-21,55191425	4
19,70922957	-20,44041018	4
18,63440135	-18,58930183	4
22,91270702	-21,25915292	4
19,15977799	-20,01307434	4
19,16201174	-20,82612097	4
15,67963876	-19,00616681	4
23,5229701	-18,56368956	4
22,26554557	-18,97259195	4
20,56224916	-17,1417317	4
16,82091547	-20,47911399	4
19,27233609	-20,84608169	4
20,31692611	-19,51328675	4
21,03149723	-21,02472665	4
18,64482859	-23,58667495	4
20,81357294	-19,79551341	4
21,07122198	-19,08967262	4
20,05711624	-17,44390023	4
22,52337403	-19,19694457	4
22,52783574	-20,24226472	4
19,62787369	-23,81849713	4
18,62655531	-19,03830931	4
18,02346034	-20,80637529	4
17,74490851	-18,97842586	4
22,57877361	-23,81450485	4
21,86198495	-19,31698631	4
21,77097228	-21,55157071	4
19,3938652	-21,95426702	4
19,82701191	-18,58888298	4
22,76939543	-21,22563487	4
19,63746331	-21,22943763	4
20,68322097	-23,55175992	4
20,64631973	-18,80403237	4
21,46256404	-20,07047728	4
19,1440157	-17,01823466	4
19,63325325	-24,97489385	4
20,00416723	-20,15184956	4
18,08217472	-20,68047759	4
20,77917704	-19,10542693	4
19,33549072	-17,76647906	4
22,47109964	-21,05363814	4
19,23332939	-20,21870089	4
23,23704048	-20,77623319	4
19,27999504	-16,97360944	4
15,97456403	-17,19834677	4
20,44087995	-19,34962166	4
18,68461112	-23,35332405	4
22,08629373	-20,88784106	4
19,17359987	-16,75147545	4
20,81407411	-19,80912993	4
20,33902992	-19,20808762	4
22,06700025	-17,69788763	4
20,73331687	-19,66915113	4
21,70211681	-19,46260541	4
18,93330694	-17,5098013	4
22,11029115	-21,05050111	4
23,15483293	-21,10892588	4
20,12870503	-22,07033635	4
20,81196738	-16,56881415	4
